subnational1,year,extent_2000_ha,loss_ha,loss_rate_%,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,emission_Mg_CO2e,emission_estimated_CO2e,carbon_loss_MgC,source,predicted_loss_ha,predicted_loss_rate_%,predicted_emission_CO2e,emission_CO2e
Lampung,2029,1783131,15270.80078125,0.8564037516733206,,542,,,,forecast,15270.801,0.8564037516733206,30375760.666015625,30375760.666015625
Maluku,2029,4147416,8616.876953125,0.20776495420582358,,566,,,,forecast,8616.877,0.20776495420582358,17899149.144570313,17899149.144570313
Maluku Utara,2029,3073260,9689.771484375,0.3152929294747272,,589,,,,forecast,9689.771,0.3152929294747272,20945700.733769532,20945700.733769532
Nusa Tenggara Barat,2029,1134688,3196.573486328125,0.2817138708022051,,565,,,,forecast,3196.5735,0.2817138708022051,6628254.952575684,6628254.952575684
Nusa Tenggara Timur,2029,2298069,2915.609375,0.12687214243784672,,428,,,,forecast,2915.6094,0.12687214243784672,4579722.581875,4579722.581875
Papua,2029,29567782,15158.67578125,0.051267544455143775,,592,,,,forecast,15158.676,0.051267544455143775,32934345.349375,32934345.349375
Papua Barat,2029,9456462,11535.66796875,0.12198714454465107,,644,,,,forecast,11535.668,0.12198714454465107,27264320.53078125,27264320.53078125
Riau,2029,7848784,90251.453125,1.1498781610629112,,449,,,,forecast,90251.45,1.1498781610629112,148719052.00296876,148719052.00296876
Sulawesi Barat,2029,1513864,8872.1318359375,0.5860587104216429,,563,,,,forecast,8872.132,0.5860587104216429,18331687.52073242,18331687.52073242
Sulawesi Selatan,2029,3038092,8727.2470703125,0.28726078967695845,,561,,,,forecast,8727.247,0.28726078967695845,17968267.175654296,17968267.175654296
Sulawesi Tengah,2029,5659031,36098.9296875,0.6378994864580173,,564,,,,forecast,36098.93,0.6378994864580173,74720452.5815625,74720452.5815625
Sulawesi Tenggara,2029,3163838,27391.6484375,0.8657727872760868,,551,,,,forecast,27391.648,0.8657727872760868,55390569.72085937,55390569.72085937
Sulawesi Utara,2029,1305508,2456.188720703125,0.18814045725519302,,658,,,,forecast,2456.1887,0.18814045725519302,5931351.894077148,5931351.894077148
Sumatera Barat,2029,3810773,24378.14453125,0.6397165229009967,,693,,,,forecast,24378.145,0.6397165229009967,62001178.767773435,62001178.767773435
Sumatera Selatan,2029,7037599,119771.671875,1.7018825863053577,,417,,,,forecast,119771.67,1.7018825863053577,183297368.92078125,183297368.92078125
Sumatera Utara,2029,5784850,67614.890625,1.1688270331123538,,572,,,,forecast,67614.89,1.1688270331123538,141939882.995625,141939882.995625
Yogyakarta,2029,133245,89.27546691894531,0.06700098834398688,,323,,,,forecast,89.27547,0.06700098834398688,105828.03124038696,105828.03124038696
Aceh,2030,4984708,41704.0390625,0.8366395596793231,,544,,,,forecast,41704.04,0.8366395596793231,83261279.9075,83261279.9075
Bali,2030,365485,200.2166748046875,0.054781092193848586,,491,,,,forecast,200.21667,0.054781092193848586,360784.44149780273,360784.44149780273
Bangka Belitung,2030,1332845,31737.8671875,2.3812121580153733,,283,,,,forecast,31737.867,2.3812121580153733,32963266.239609376,32963266.239609376
Banten,2030,561723,1849.393798828125,0.32923590432083516,,513,,,,forecast,1849.3938,0.32923590432083516,3481872.198991699,3481872.198991699
Bengkulu,2030,1795200,31685.033203125,1.7649862524022393,,499,,,,forecast,31685.033,1.7649862524022393,58025751.855878904,58025751.855878904
Gorontalo,2030,1002909,3406.664306640625,0.3396783064705397,,427,,,,forecast,3406.6643,0.3396783064705397,5338549.568293457,5338549.568293457
Jakarta Raya,2030,1302,0.037603914737701416,0.0028881654944471133,,90,,,,forecast,0.037603915,0.0028881654944471133,12.420573037862777,12.420573037862777
Jambi,2030,4484184,94638.25,2.110489890691372,,608,,,,forecast,94638.25,2.110489890691372,211172005.52,211172005.52
Jawa Barat,2030,2007190,5415.82568359375,0.269821276689987,,478,,,,forecast,5415.8257,0.269821276689987,9500766.363701172,9500766.363701172
Jawa Tengah,2030,1507023,2333.314697265625,0.1548294018913862,,465,,,,forecast,2333.3147,0.1548294018913862,3981918.1966186524,3981918.1966186524
Jawa Timur,2030,1917062,4495.3544921875,0.2344918678784254,,457,,,,forecast,4495.3545,0.2344918678784254,7539563.600751953,7539563.600751953
Kalimantan Barat,2030,13640399,244282.8125,1.7908773233099706,,592,,,,forecast,244282.81,1.7908773233099706,530738609.75,530738609.75
Kalimantan Selatan,2030,2818008,35282.7578125,1.2520460485740281,,410,,,,forecast,35282.758,1.2520460485740281,53089965.680468746,53089965.680468746
Kalimantan Tengah,2030,14220881,172786.90625,1.2150225168890731,,535,,,,forecast,172786.9,1.2150225168890731,339258451.07656246,339258451.07656246
Kalimantan Timur,2030,11718039,101171.65625,0.8633838498916073,,580,,,,forecast,101171.66,0.8633838498916073,215353987.49375,215353987.49375
Kalimantan Utara,2030,6837686,16396.458984375,0.2397954364148193,,617,,,,forecast,16396.459,0.2397954364148193,37127977.75962891,37127977.75962891
Kepulauan Riau,2030,689780,1579.4127197265625,0.2289734001749199,,398,,,,forecast,1579.4127,0.2289734001749199,2306984.983195801,2306984.983195801
Lampung,2030,1783131,14143.150390625,0.7931638444188902,,542,,,,forecast,14143.15,0.7931638444188902,28132706.168007813,28132706.168007813
Maluku,2030,4147416,7831.3486328125,0.18882476782682278,,566,,,,forecast,7831.3486,0.18882476782682278,16267434.00705078,16267434.00705078
Maluku Utara,2030,3073260,9207.5859375,0.29960322060287775,,589,,,,forecast,9207.586,0.29960322060287775,19903393.990078125,19903393.990078125
Nusa Tenggara Barat,2030,1134688,2983.912109375,0.262972033666964,,565,,,,forecast,2983.912,0.262972033666964,6187290.954394531,6187290.954394531
Nusa Tenggara Timur,2030,2298069,2718.232421875,0.11828332490778128,,428,,,,forecast,2718.2324,0.11828332490778128,4269690.758984375,4269690.758984375
Papua,2030,29567782,14743.6513671875,0.049863907164857675,,592,,,,forecast,14743.651,0.049863907164857675,32032646.70640625,32032646.70640625
Papua Barat,2030,9456462,10431.93359375,0.11031539696082952,,644,,,,forecast,10431.934,0.11031539696082952,24655666.41015625,24655666.41015625
Riau,2030,7848784,89886.4765625,1.145228057779396,,449,,,,forecast,89886.48,1.145228057779396,148117632.67398438,148117632.67398438
Sulawesi Barat,2030,1513864,8451.8681640625,0.5582977178968851,,563,,,,forecast,8451.868,0.5582977178968851,17463334.519267578,17463334.519267578
Sulawesi Selatan,2030,3038092,8055.0205078125,0.26513418645032805,,561,,,,forecast,8055.0205,0.26513418645032805,16584240.072919922,16584240.072919922
Sulawesi Tengah,2030,5659031,34481.8515625,0.6093243094533322,,564,,,,forecast,34481.85,0.6093243094533322,71373294.9121875,71373294.9121875
Sulawesi Tenggara,2030,3163838,26418.51171875,0.835014678967444,,551,,,,forecast,26418.512,0.835014678967444,53422721.842304684,53422721.842304684
Sulawesi Utara,2030,1305508,2344.97314453125,0.1796215070709065,,658,,,,forecast,2344.9731,0.1796215070709065,5662781.847802734,5662781.847802734
Sumatera Barat,2030,3810773,23484.005859375,0.6162530767215733,,693,,,,forecast,23484.006,0.6162530767215733,59727106.94220703,59727106.94220703
Sumatera Selatan,2030,7037599,114739.875,1.6303838141388847,,417,,,,forecast,114739.875,1.6303838141388847,175596757.30125,175596757.30125
Sumatera Utara,2030,5784850,63483.12109375,1.0974030630655938,,572,,,,forecast,63483.12,1.0974030630655938,133266307.12484375,133266307.12484375
Yogyakarta,2030,133245,88.719482421875,0.06658372353324703,,323,,,,forecast,88.71948,0.06658372353324703,105168.96165771484,105168.96165771484
